link;title;year count;mean;median;mode; mode frequency;standard deviation;1st Quartile;3rd Quartile;IQR;minimum value;maximum value;filter min;filter max
https://plato.stanford.edu/entries/reasons-internal-external/;Reasons for Action: Internal vs. External ;198;1992;1999;2003;15;57;1986;2006;20;1211;2017;1200;2020
https://plato.stanford.edu/entries/reasons-just-vs-expl/;Reasons for Action: Justification, Motivation, Explanation ;239;1996;2001;2000;19;29;1994;2009;15;1730;2016;1200;2020
https://plato.stanford.edu/entries/recognition/;Recognition ;275;1995;2000;1992;23;29;1992;2008;16;1755;2019;1200;2020
https://plato.stanford.edu/entries/reconciliation/;Reconciliation ;356;2004;2007;2000;33;20;2000;2010;10;1659;2020;1200;2020
https://plato.stanford.edu/entries/recursive-functions/;Recursive Functions ;390;1955;1956;XXXX;XXXX;73;1936;1987;51;1202;2020;1200;2020
https://plato.stanford.edu/entries/redistribution/;Redistribution ;92;1996;1999;2003;10;12;1987;2003;16;1974;2018;1200;2020
https://plato.stanford.edu/entries/scientific-reduction/;Scientific Reduction ;499;1989;1993;1993;27;19;1974;2007;33;1913;2019;1200;2020
https://plato.stanford.edu/entries/reduction-biology/;Reductionism in Biology ;778;1991;2002;2006;58;41;1985;2008;23;1308;2017;1200;2020
https://plato.stanford.edu/entries/reference/;Reference ;136;1979;1984;XXXX;XXXX;32;1968;2002;34;1867;2019;1200;2020
https://plato.stanford.edu/entries/reflective-equilibrium/;Reflective Equilibrium ;99;1983;1996;1996;9;69;1979;2004;25;1506;2020;1200;2020
https://plato.stanford.edu/entries/henricus-regius/;Henricus Regius ;174;1765;1648;XXXX;XXXX;170;1643;1993;350;1585;2020;1200;2020
https://plato.stanford.edu/entries/august-rehberg/;August Wilhelm Rehberg ;51;1822;1790;1790;7;71;1784;1821;37;1757;2020;1200;2020
https://plato.stanford.edu/entries/reichenbach/;Hans Reichenbach ;380;1954;1945;1938;21;35;1925;1982;57;1886;2016;1200;2020
https://plato.stanford.edu/entries/physics-Rpcc/;Reichenbach's Common Cause Principle ;234;1988;1999;1999;17;60;1986;2010;24;1309;2020;1200;2020
https://plato.stanford.edu/entries/reid/;Thomas Reid ;178;1946;1990;1989;13;96;1970;2003;33;1710;2016;1200;2020
https://plato.stanford.edu/entries/reid-ethics/;Reid's Ethics ;142;1987;2004;2010;19;63;1998;2010;12;1705;2016;1200;2020
https://plato.stanford.edu/entries/reid-memory-identity/;Reid on Memory and Personal Identity ;37;1965;1999;2018;6;86;1975;2009;34;1690;2018;1200;2020
https://plato.stanford.edu/entries/reinach/;Adolf Reinach ;79;1957;1969;1913;12;40;1913;1990;77;1883;2018;1200;2020
https://plato.stanford.edu/entries/karl-reinhold/;Karl Leonhard Reinhold ;165;1906;1972;2003;9;100;1798;1999;201;1757;2018;1200;2020
https://plato.stanford.edu/entries/reism/;Reism ;54;1966;1978;1990;9;38;1932;1990;58;1874;2020;1200;2020
https://plato.stanford.edu/entries/relations/;Relations ;397;1992;2002;2016;41;46;1987;2013;26;1475;2020;1200;2020
https://plato.stanford.edu/entries/relations-medieval/;Medieval Theories of Relations ;109;1916;1989;2016;12;217;1968;2001;33;1200;2018;1200;2020
https://plato.stanford.edu/entries/relativism/;Relativism ;575;1985;2005;XXXX;XXXX;59;1982;2011;29;1533;2020;1200;2020
https://plato.stanford.edu/entries/reliabilism/;Reliabilist Epistemology ;253;1995;2003;2010;21;46;1989;2010;21;1317;2016;1200;2020
https://plato.stanford.edu/entries/religion-epistemology/;The Epistemology of Religion ;100;1990;1992;1993;9;20;1983;2002;19;1879;2017;1200;2020
https://plato.stanford.edu/entries/religion-morality/;Religion and Morality ;204;1891;1968;XXXX;XXXX;178;1877;1996;119;1204;2019;1200;2020
https://plato.stanford.edu/entries/philosophy-religion/;Philosophy of Religion ;633;1978;1999;2017;34;71;1977;2010;33;1450;2019;1200;2020
https://plato.stanford.edu/entries/religion-science/;Religion and Science ;435;1965;2002;XXXX;XXXX;98;1971;2009;38;1200;2020;1200;2020
https://plato.stanford.edu/entries/phenomenology-religion/;Phenomenology of Religion ;141;1983;1992;1992;10;28;1979;1999;20;1884;2017;1200;2020
https://plato.stanford.edu/entries/religion-politics/;Religion and Political Theory ;189;1994;2003;1997;21;64;1996;2009;13;1400;2016;1200;2020
https://plato.stanford.edu/entries/religious-pluralism/;Religious Diversity ;181;2004;2005;2011;16;10;1997;2011;14;1976;2020;1200;2020
https://plato.stanford.edu/entries/religious-experience/;Religious Experience ;81;1985;1991;1991;6;31;1978;2001;23;1876;2018;1200;2020
https://plato.stanford.edu/entries/religious-language/;Religious Language ;370;1978;1994;2016;20;61;1976;2007;31;1667;2017;1200;2020
https://plato.stanford.edu/entries/black-reparations/;Black Reparations ;152;1935;1981;1689;12;106;1882;2003;121;1374;2016;1200;2020
https://plato.stanford.edu/entries/replication/;Replication and Reproduction ;326;1989;1998;2000;30;36;1976;2007;31;1545;2020;1200;2020
https://plato.stanford.edu/entries/political-representation/;Political Representation ;189;1993;2002;2002;15;37;1995;2008;13;1762;2020;1200;2020
https://plato.stanford.edu/entries/scientific-reproducibility/;Reproducibility of Scientific Results ;395;1994;2012;2016;58;94;2002;2016;14;1205;2018;1200;2020
https://plato.stanford.edu/entries/republicanism/;Republicanism ;365;1992;2003;1997;31;55;1997;2012;15;1539;2018;1200;2020
https://plato.stanford.edu/entries/repugnant-conclusion/;The Repugnant Conclusion ;313;1996;1999;2004;39;16;1988;2006;18;1907;2017;1200;2020
https://plato.stanford.edu/entries/respect/;Respect ;670;1986;1995;1992;30;44;1983;2003;20;1651;2018;1200;2020
https://plato.stanford.edu/entries/collective-responsibility/;Collective Responsibility ;302;1985;2000;2014;29;68;1986;2009;23;1243;2017;1200;2020
https://plato.stanford.edu/entries/divine-revelation/;Divine Revelation ;393;1992;2002;2004;30;52;1990;2009;19;1224;2020;1200;2020
https://plato.stanford.edu/entries/revolution/;Revolution ;135;1966;2006;XXXX;XXXX;95;1979;2013;34;1609;2017;1200;2020
https://plato.stanford.edu/entries/richard-sophister/;Richard the Sophister ;34;1902;1985;XXXX;XXXX;233;1977;1993;16;1230;2016;1200;2020
https://plato.stanford.edu/entries/heinrich-rickert/;Heinrich Rickert ;321;1952;1934;1921;41;47;1921;1999;78;1781;2019;1200;2020
https://plato.stanford.edu/entries/ricoeur/;Paul Ricoeur ;163;1990;1995;1995;7;23;1978;2006;28;1913;2020;1200;2020
https://plato.stanford.edu/entries/rights/;Rights ;335;1991;2001;2013;23;48;1986;2012;26;1363;2020;1200;2020
https://plato.stanford.edu/entries/rights-children/;Children's Rights ;152;1993;1994;1980;14;12;1982;2002;20;1972;2019;1200;2020
https://plato.stanford.edu/entries/rights-group/;Group Rights ;293;1998;1998;1995;22;9;1991;2005;14;1966;2016;1200;2020
https://plato.stanford.edu/entries/rights-human/;Human Rights ;274;1996;2007;XXXX;XXXX;44;1996;2012;16;1548;2019;1200;2020
https://plato.stanford.edu/entries/rigid-designators/;Rigid Designators ;349;1995;2001;XXXX;XXXX;25;1985;2005;20;1599;2020;1200;2020
https://plato.stanford.edu/entries/risk/;Risk ;173;1992;2002;2005;13;35;1977;2009;32;1613;2018;1200;2020
https://plato.stanford.edu/entries/rorty/;Richard Rorty ;112;1985;1989;1995;10;17;1979;1996;17;1931;2016;1200;2020
https://plato.stanford.edu/entries/rosenstock-huessy/;Eugen Rosenstock-Huessy ;186;1965;1970;XXXX;XXXX;86;1954;2007;53;1250;2020;1200;2020
https://plato.stanford.edu/entries/rosenzweig/;Franz Rosenzweig ;123;1957;1976;1913;8;52;1919;2002;83;1790;2019;1200;2020
https://plato.stanford.edu/entries/antonio-rosmini/;Antonio Rosmini ;55;1918;1912;2001;6;82;1836;1998;162;1797;2020;1200;2020
https://plato.stanford.edu/entries/william-david-ross/;William David Ross ;200;1960;1971;2002;17;47;1929;2004;75;1789;2016;1200;2020
https://plato.stanford.edu/entries/rousseau/;Jean Jacques Rousseau ;78;1911;1988;1988;5;120;1759;2005;246;1712;2020;1200;2020
https://plato.stanford.edu/entries/royce/;Josiah Royce ;178;1935;1913;2001;25;50;1899;1995;96;1755;2020;1200;2020
https://plato.stanford.edu/entries/rule-of-law/;The Rule of Law ;251;1930;1979;1977;11;135;1951;2000;49;1281;2020;1200;2020
https://plato.stanford.edu/entries/russell/;Bertrand Russell ;589;1957;1960;1999;15;37;1922;1992;70;1870;2020;1200;2020
https://plato.stanford.edu/entries/russell-moral/;Russell's Moral Philosophy ;260;1947;1946;2003;13;53;1913;1989;76;1632;2016;1200;2020
https://plato.stanford.edu/entries/russell-paradox/;Russell's Paradox ;168;1970;1982;XXXX;XXXX;41;1934;2004;70;1870;2020;1200;2020
https://plato.stanford.edu/entries/ryle/;Gilbert Ryle ;116;1962;1956;1949;16;24;1949;1976;27;1900;2016;1200;2020
https://plato.stanford.edu/entries/saadya/;Saadya [Saadiah] ;32;1957;1955;1943;5;32;1943;1979;36;1880;2016;1200;2020
https://plato.stanford.edu/entries/saantarak-sita/;ÅÄntaraká¹£ita ;28;1970;2002;XXXX;XXXX;125;1984;2010;26;1357;2018;1200;2020
https://plato.stanford.edu/entries/shantideva/;ÅÄntideva ;98;2000;2006;2013;11;26;1999;2013;14;1861;2016;1200;2020
https://plato.stanford.edu/entries/sakya-pandita/;Sakya Paá¹á¸ita [sa skya paá¹ á¸i ta] ;92;1984;2002;XXXX;XXXX;104;1990;2008;18;1244;2017;1200;2020
https://plato.stanford.edu/entries/organs-sale/;The Sale of Human Organs ;144;2002;2005;2014;15;12;1997;2010;13;1950;2016;1200;2020
https://plato.stanford.edu/entries/wesley-salmon/;Wesley Salmon ;380;1986;1990;2005;40;22;1971;2002;31;1912;2018;1200;2020
https://plato.stanford.edu/entries/francisco-sanches/;Francisco Sanches ;276;1865;1955;XXXX;XXXX;168;1686;1988;302;1400;2020;1200;2020
https://plato.stanford.edu/entries/santayana/;George Santayana ;235;1949;1942;1905;7;45;1914;1994;80;1812;2020;1200;2020
https://plato.stanford.edu/entries/sartre/;Jean-Paul Sartre ;98;1971;1977;1946;6;24;1947;1990;43;1905;2016;1200;2020
https://plato.stanford.edu/entries/scheler/;Max Scheler ;90;1965;1976;XXXX;XXXX;37;1929;1992;63;1874;2018;1200;2020
https://plato.stanford.edu/entries/schelling/;Friedrich Wilhelm Joseph von Schelling ;154;1887;1841;XXXX;XXXX;90;1804;1984;180;1775;2020;1200;2020
https://plato.stanford.edu/entries/schema/;Schema ;57;1965;1967;1933;11;32;1933;1991;58;1906;2016;1200;2020
https://plato.stanford.edu/entries/schiller/;Friedrich Schiller ;185;1973;2003;2005;28;67;1982;2008;26;1759;2017;1200;2020
https://plato.stanford.edu/entries/schlegel-aw/;August Wilhelm von Schlegel ;258;1921;1976;XXXX;XXXX;90;1819;2000;181;1730;2017;1200;2020
https://plato.stanford.edu/entries/schlegel/;Friedrich Schlegel ;119;1914;1966;2014;7;96;1801;2002;201;1733;2016;1200;2020
https://plato.stanford.edu/entries/schleiermacher/;Friedrich Daniel Ernst Schleiermacher ;374;1883;1834;1799;15;95;1803;1984;181;1530;2017;1200;2020
https://plato.stanford.edu/entries/schlick/;Moritz Schlick ;233;1959;1960;2009;29;41;1924;2003;79;1781;2020;1200;2020
https://plato.stanford.edu/entries/schmitt/;Carl Schmitt ;300;1991;2002;2007;19;29;1989;2010;21;1888;2019;1200;2020
https://plato.stanford.edu/entries/scholem/;Gershom Scholem ;173;1955;1977;1997;7;85;1933;1997;64;1492;2016;1200;2020
https://plato.stanford.edu/entries/scholz/;Heinrich Scholz ;176;1946;1944;2005;20;53;1928;1988;60;1646;2018;1200;2020
https://plato.stanford.edu/entries/school-names/;School of Names ;128;1994;1993;2020;24;20;1983;2009;26;1922;2020;1200;2020
https://plato.stanford.edu/entries/school-salamanca/;School of Salamanca ;280;1800;1953;2014;12;231;1550;1997;447;1218;2019;1200;2020
https://plato.stanford.edu/entries/schopenhauer/;Arthur Schopenhauer ;153;1862;1836;1818;6;111;1797;1988;191;1515;2019;1200;2020
https://plato.stanford.edu/entries/schopenhauer-aesthetics/;Schopenhauer's Aesthetics ;120;1981;1998;XXXX;XXXX;53;1987;2010;23;1813;2018;1200;2020
https://plato.stanford.edu/entries/schutz/;Alfred Schutz ;126;1972;1976;1983;7;32;1954;1993;39;1859;2020;1200;2020
https://plato.stanford.edu/entries/pseudo-science/;Science and Pseudo-Science ;227;1984;1988;2013;20;45;1978;2001;23;1413;2017;1200;2020
https://plato.stanford.edu/entries/science-theory-observation/;Theory and Observation in Science ;134;1946;1980;XXXX;XXXX;97;1952;1993;41;1543;2020;1200;2020
https://plato.stanford.edu/entries/scientific-unity/;The Unity of Science ;569;1991;1999;2005;33;38;1990;2006;16;1401;2017;1200;2020
https://plato.stanford.edu/entries/scientific-discovery/;Scientific Discovery ;224;1976;1988;2002;14;52;1970;2002;32;1535;2018;1200;2020
https://plato.stanford.edu/entries/scientific-explanation/;Scientific Explanation ;199;1983;1986;1989;27;17;1970;1997;27;1911;2016;1200;2020
https://plato.stanford.edu/entries/scientific-knowledge-social/;The Social Dimensions of Scientific Knowledge ;315;1994;1999;2012;16;23;1986;2008;22;1859;2019;1200;2020
https://plato.stanford.edu/entries/scientific-method/;Scientific Method ;274;1946;1993;2008;17;131;1959;2004;45;1206;2020;1200;2020
https://plato.stanford.edu/entries/scientific-objectivity/;Scientific Objectivity ;399;1983;1994;2011;20;33;1962;2009;47;1859;2020;1200;2020
https://plato.stanford.edu/entries/scientific-progress/;Scientific Progress ;365;1986;1984;1984;29;22;1976;2000;24;1800;2019;1200;2020
https://plato.stanford.edu/entries/scientific-realism/;Scientific Realism ;565;1988;1998;2010;31;69;1986;2007;21;1200;2017;1200;2020
https://plato.stanford.edu/entries/scientific-representation/;Scientific Representation ;353;1992;2006;2010;34;71;1995;2011;16;1248;2020;1200;2020
https://plato.stanford.edu/entries/science-big-data/;Scientific Research and Big Data ;325;2008;2014;2017;48;33;2009;2017;8;1508;2020;1200;2020
https://plato.stanford.edu/entries/scientific-revolutions/;Scientific Revolutions ;567;1975;1992;2003;31;66;1969;2003;34;1300;2017;1200;2020
https://plato.stanford.edu/entries/structure-scientific-theories/;The Structure of Scientific Theories ;890;1986;1995;2013;58;35;1970;2008;38;1457;2016;1200;2020
https://plato.stanford.edu/entries/scottish-18th/;Scottish Philosophy in the 18th Century ;146;1863;1795;XXXX;XXXX;127;1755;2000;245;1583;2017;1200;2020
https://plato.stanford.edu/entries/scottish-19th/;Scottish Philosophy in the 19th Century ;116;1874;1865;1903;5;74;1829;1904;75;1739;2020;1200;2020
https://plato.stanford.edu/entries/madeleine-scudery/;Madeleine de ScudÃÂ©ry ;90;1822;1704;XXXX;XXXX;169;1662;2003;341;1598;2019;1200;2020
https://plato.stanford.edu/entries/secession/;Secession ;69;1995;1998;1991;14;28;1991;2009;18;1861;2017;1200;2020
https://plato.stanford.edu/entries/self-consciousness/;Self-Consciousness ;1087;1989;1999;2011;62;51;1989;2009;20;1366;2020;1200;2020
https://plato.stanford.edu/entries/self-consciousness-phenomenological/;Phenomenological Approaches to Self-Consciousness ;291;1985;1995;1973;12;40;1973;2007;34;1612;2019;1200;2020
https://plato.stanford.edu/entries/self-deception/;Self-Deception ;360;1991;2001;2013;26;61;1989;2009;20;1337;2016;1200;2020
https://plato.stanford.edu/entries/epistemic-self-doubt/;Epistemic Self-Doubt ;153;2002;2007;2010;16;12;1991;2011;20;1973;2017;1200;2020
https://plato.stanford.edu/entries/self-knowledge/;Self-Knowledge ;294;1988;2003;2012;39;61;1994;2011;17;1641;2020;1200;2020
https://plato.stanford.edu/entries/self-reference/;Self-Reference ;204;1996;2007;2014;21;27;1992;2014;22;1879;2017;1200;2020
https://plato.stanford.edu/entries/sellars/;Wilfrid Sellars ;292;1986;1992;XXXX;XXXX;51;1974;2012;38;1295;2020;1200;2020
https://plato.stanford.edu/entries/dynamic-semantics/;Dynamic Semantics ;209;1993;1996;1996;21;29;1989;2006;17;1620;2016;1200;2020
https://plato.stanford.edu/entries/montague-semantics/;Montague Semantics ;239;1985;1988;1997;22;22;1973;2001;28;1879;2020;1200;2020
https://plato.stanford.edu/entries/proof-theoretic-semantics/;Proof-Theoretic Semantics ;252;1991;2000;2016;19;49;1982;2010;28;1284;2018;1200;2020
https://plato.stanford.edu/entries/two-dimensional-semantics/;Two-Dimensional Semantics ;523;1995;2002;2006;38;33;1989;2008;19;1641;2017;1200;2020
https://plato.stanford.edu/entries/semiotics-medieval/;Medieval Semiotics ;304;1820;1971;1989;12;242;1520;1985;465;1214;2016;1200;2020
https://plato.stanford.edu/entries/seneca/;Seneca ;265;2003;2006;2006;27;12;2000;2011;11;1965;2020;1200;2020
https://plato.stanford.edu/entries/sense-data/;Sense-Data ;160;1960;1982;2001;14;69;1956;1997;41;1689;2020;1200;2020
https://plato.stanford.edu/entries/set-theory/;Set Theory ;79;1972;1979;1970;6;35;1961;1998;37;1873;2020;1200;2020
https://plato.stanford.edu/entries/settheory-alternative/;Alternative Axiomatic Set Theories ;114;1952;1977;XXXX;XXXX;94;1925;1998;73;1326;2017;1200;2020
https://plato.stanford.edu/entries/set-theory-constructive/;Set Theory: Constructive and Intuitionistic ZF ;288;1981;1985;XXXX;XXXX;73;1975;2005;30;1232;2020;1200;2020
https://plato.stanford.edu/entries/continuum-hypothesis/;The Continuum Hypothesis ;84;1992;1999;2010;18;26;1984;2010;26;1874;2016;1200;2020
https://plato.stanford.edu/entries/settheory-early/;The Early Development of Set Theory ;269;1931;1920;1930;13;57;1895;1984;89;1572;2020;1200;2020
https://plato.stanford.edu/entries/independence-large-cardinals/;Independence and Large Cardinals ;47;1981;1990;2003;8;28;1960;2003;43;1929;2016;1200;2020
https://plato.stanford.edu/entries/large-cardinals-determinacy/;Large Cardinals and Determinacy ;161;1985;1995;2005;12;26;1970;2005;35;1883;2016;1200;2020
https://plato.stanford.edu/entries/nonwellfounded-set-theory/;Non-wellfounded Set Theory ;58;1994;1994;1988;6;12;1986;2000;14;1967;2018;1200;2020
https://plato.stanford.edu/entries/zermelo-set-theory/;Zermelo's Axiomatization of Set Theory ;369;1936;1920;1908;49;56;1905;1978;73;1219;2016;1200;2020
https://plato.stanford.edu/entries/sex-sexuality/;Sex and Sexuality ;480;1989;2001;2017;51;59;1985;2011;26;1259;2020;1200;2020
https://plato.stanford.edu/entries/sextus-empiricus/;Sextus Empiricus ;243;1995;1997;2010;29;17;1985;2010;25;1887;2019;1200;2020
https://plato.stanford.edu/entries/shaftesbury/;Lord Shaftesbury [Anthony Ashley Cooper, 3rd Earl of Shaftesbury] ;241;1958;1998;1998;22;93;1961;2006;45;1660;2016;1200;2020
https://plato.stanford.edu/entries/sharpe/;Johannes Sharpe ;32;1774;1970;XXXX;XXXX;291;1412;2002;590;1324;2016;1200;2020
https://plato.stanford.edu/entries/mary-shepherd/;Mary Shepherd ;60;1921;1996;XXXX;XXXX;99;1824;2010;186;1620;2017;1200;2020
https://plato.stanford.edu/entries/sidgwick/;Henry Sidgwick ;716;1970;1996;XXXX;XXXX;52;1919;2009;90;1750;2020;1200;2020
https://plato.stanford.edu/entries/simon-faversham/;Simon of Faversham ;92;1869;1982;2000;6;263;1934;2000;66;1200;2018;1200;2020
https://plato.stanford.edu/entries/simplicity/;Simplicity ;150;1969;1994;2001;14;72;1963;2003;40;1632;2016;1200;2020
https://plato.stanford.edu/entries/divine-simplicity/;Divine Simplicity ;117;2001;2003;2016;17;13;1991;2014;23;1969;2019;1200;2020
https://plato.stanford.edu/entries/simplicius/;Simplicius ;357;1975;2004;1987;30;115;1987;2013;26;1215;2020;1200;2020
https://plato.stanford.edu/entries/paradox-simpson/;Simpson's Paradox ;63;1981;1988;1993;6;27;1972;1999;27;1903;2016;1200;2020
https://plato.stanford.edu/entries/simulations-science/;Computer Simulations in Science ;176;2000;2008;2009;20;51;1996;2012;16;1351;2019;1200;2020
https://plato.stanford.edu/entries/singular-terms-medieval/;Medieval Theories of Singular Terms ;57;1906;1985;1988;3;190;1966;1997;31;1300;2019;1200;2020
https://plato.stanford.edu/entries/situations-semantics/;Situations in Natural Language Semantics ;333;1994;1993;1990;25;12;1986;2002;16;1947;2020;1200;2020
